id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
1762,1729,1729,2008/2009,12,"2008-11-08 00:00:00",489155,8654,8668,1,3,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,36374,30687,24751,23818,26348,36394,24223,33049,30734,33781,118390,31465,30371,24004,23268,33086,24011,30876,109058,24006,30735,25666
1763,1729,1729,2008/2009,12,"2008-11-09 00:00:00",489156,10252,8549,1,2,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,30380,33863,24658,43280,23282,24780,23782,23283,38807,23264,23354,22978,33754,24163,24167,24161,24753,24393,33128,30892,42183,35608
1764,1729,1729,2008/2009,12,"2008-11-09 00:00:00",489157,8456,8586,1,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,31432,30509,24208,24211,33963,30367,24213,42119,30340,33974,25342,30455,46403,38697,30354,40006,23760,24656,34182,30818,31097,23949
1765,1729,1729,2008/2009,12,"2008-11-09 00:00:00",489158,8655,8455,0,2,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,30622,49571,35506,23921,25667,30849,24136,,38711,23916,34176,30859,25925,26564,30627,30635,30631,32345,30686,31906,37804,30679
1766,1729,1729,2008/2009,12,"2008-11-09 00:00:00",489159,9879,10261,2,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30633,37266,23780,26777,24781,24020,24843,30338,24737,24741,31907,24224,25518,30929,26161,37475,33852,30360,24205,34574,37799,24225
1767,1729,1729,2008/2009,12,"2008-11-08 00:00:00",489160,8667,8559,0,1,1,2,4,6,8,3,5,7,5,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,5,5,5,8,10,10,1,3,3,3,3,7,7,7,7,7,11,23021,40132,34275,26066,23022,34437,23023,30595,39073,23352,26143,23932,26454,23783,24336,23785,23934,23784,35532,24372,23937,34261
1768,1729,1729,2008/2009,12,"2008-11-08 00:00:00",489161,8528,10194,0,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,34421,34987,24230,35472,111865,35327,97988,25150,24663,34466,127857,23794,40574,40005,40695,35467,24133,23333,35636,25668,38755,23314
1769,1729,1729,2008/2009,13,"2008-11-15 00:00:00",489162,10260,10194,5,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30726,24150,30865,43248,32569,30893,34944,24148,30802,38817,27430,23794,40574,40005,40695,35467,23333,24133,35636,25668,38755,23314
1770,1729,1729,2008/2009,13,"2008-11-15 00:00:00",489163,9825,10252,0,2,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,7,11,23686,26111,38835,30616,31291,31013,30613,39297,26181,27277,36410,30380,33863,43280,24658,30357,23354,23283,38609,23782,38807,23264
1771,1729,1729,2008/2009,13,"2008-11-15 00:00:00",489164,8654,8462,0,0,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,36374,30687,24751,23818,26348,30966,24223,109898,118390,34543,33781,36286,34036,26108,24216,24630,25517,24653,23988,40987,30830,30348
